Date, Open, High, Low, Close
05/13/14, 534.49, 537.85, 533.72, 535.85
05/12/14, 539.55, 540.96, 533.80, 534.49
05/09/14, 547.44, 549.18, 539.31, 539.55
05/08/14, 553.66, 553.85, 546.48, 547.44
05/07/14, 544.86, 553.85, 544.86, 553.66
05/06/14, 547.92, 548.48, 544.57, 544.86
05/05/14, 543.81, 548.35, 542.71, 547.92
05/02/14, 555.54, 555.54, 541.33, 543.81
05/01/14, 553.58, 556.69, 550.12, 555.54
04/30/14, 553.12, 558.29, 552.40, 553.58
04/29/14, 554.58, 556.57, 551.69, 553.12
04/28/14, 551.66, 555.37, 549.94, 554.58
04/25/14, 546.02, 551.83, 546.01, 551.66
04/24/14, 543.15, 547.71, 540.77, 546.02
04/23/14, 542.82, 548.88, 542.82, 543.15
04/22/14, 542.78, 543.80, 539.81, 542.82
04/21/14, 543.00, 546.47, 540.41, 542.78
04/17/14, 548.75, 550.08, 542.19, 543.00
04/16/14, 544.65, 548.75, 543.63, 548.75
04/15/14, 537.70, 544.69, 537.70, 544.65
04/14/14, 534.32, 539.19, 534.31, 537.70
04/11/14, 534.80, 537.44, 533.43, 534.32
04/10/14, 537.35, 540.78, 533.04, 534.80
04/09/14, 538.41, 539.22, 531.89, 537.35
04/08/14, 529.65, 538.71, 526.84, 538.41
04/07/14, 531.61, 535.27, 529.65, 529.65
04/04/14, 529.71, 537.98, 529.71, 531.61
04/03/14, 527.80, 531.47, 527.80, 529.71
04/02/14, 528.91, 529.58, 525.75, 527.80
04/01/14, 532.13, 532.30, 526.63, 528.91
03/31/14, 526.94, 533.80, 526.94, 532.13
03/28/14, 525.88, 527.38, 524.00, 526.94
03/27/14, 522.00, 526.12, 519.68, 525.88
03/26/14, 524.53, 526.46, 521.99, 522.00
03/25/14, 522.78, 525.36, 520.29, 524.53
03/24/14, 521.66, 524.71, 519.56, 522.78
03/21/14, 517.32, 526.22, 517.32, 521.66
03/20/14, 517.24, 517.35, 511.61, 517.32
03/19/14, 524.55, 525.28, 514.59, 517.24
03/18/14, 525.78, 527.18, 523.98, 524.55
03/17/14, 522.29, 525.88, 520.85, 525.78
03/14/14, 519.13, 523.87, 518.25, 522.29
03/13/14, 515.52, 520.76, 514.78, 519.13
03/12/14, 510.21, 515.59, 509.43, 515.52
03/11/14, 512.51, 513.50, 508.51, 510.21
03/10/14, 514.20, 514.69, 510.40, 512.51
03/07/14, 512.56, 514.26, 508.36, 514.20
03/06/14, 514.93, 517.01, 511.22, 512.56
03/05/14, 518.57, 518.57, 514.21, 514.93
03/04/14, 514.19, 519.93, 514.19, 518.57
03/03/14, 518.77, 518.77, 513.24, 514.19
02/28/14, 515.95, 520.58, 515.95, 518.77
02/27/14, 517.70, 519.45, 514.63, 515.95
02/26/14, 520.79, 522.12, 516.99, 517.70
02/25/14, 522.05, 525.56, 519.84, 520.79
02/24/14, 523.47, 528.03, 521.94, 522.05
02/21/14, 523.12, 527.99, 523.00, 523.47
02/20/14, 517.91, 525.03, 517.91, 523.12
02/19/14, 519.63, 523.61, 517.22, 517.96
02/18/14, 519.53, 522.91, 519.41, 520.19
02/14/14, 516.13, 519.56, 514.17, 519.51
02/13/14, 510.29, 516.80, 509.31, 516.25
02/12/14, 510.71, 511.52, 507.84, 510.62
02/11/14, 506.51, 512.97, 505.85, 511.65
02/10/14, 503.00, 506.78, 500.14, 506.70
02/07/14, 500.79, 504.08, 500.49, 503.85
02/06/14, 496.44, 500.61, 495.31, 500.34
02/05/14, 498.30, 498.30, 494.93, 496.53
02/04/14, 502.39, 502.76, 496.68, 498.98
02/03/14, 506.41, 511.97, 500.84, 501.67
01/31/14, 501.29, 507.52, 499.05, 506.26
01/30/14, 496.08, 502.71, 496.08, 502.40
01/29/14, 494.98, 497.10, 492.80, 494.65
01/28/14, 493.14, 495.81, 493.14, 495.43
01/27/14, 491.99, 495.19, 491.27, 492.89
01/24/14, 495.65, 498.12, 491.96, 491.96
01/23/14, 496.60, 498.02, 493.88, 496.88
01/22/14, 498.17, 499.73, 497.15, 497.72
01/21/14, 493.29, 498.22, 493.29, 498.21
01/17/14, 492.70, 493.57, 491.45, 492.70
01/16/14, 489.14, 492.74, 488.87, 492.70
01/15/14, 490.11, 491.07, 488.72, 489.37
01/14/14, 490.12, 491.68, 488.32, 489.89
01/13/14, 493.53, 494.13, 488.66, 489.64
01/10/14, 488.72, 497.59, 488.72, 493.87
01/09/14, 484.56, 487.81, 483.74, 487.38
01/08/14, 486.18, 486.18, 482.93, 484.17
01/07/14, 482.70, 486.82, 482.70, 486.36
01/06/14, 481.91, 483.05, 480.28, 482.30
01/03/14, 482.69, 483.72, 479.05, 481.40
01/02/14, 490.31, 490.31, 482.32, 482.88
12/31/13, 489.36, 491.57, 488.70, 490.57
12/30/13, 487.82, 490.09, 487.51, 489.28
12/27/13, 487.22, 489.31, 486.26, 487.94
12/26/13, 489.27, 489.87, 486.26, 487.12
12/24/13, 487.07, 490.26, 484.96, 488.96
12/23/13, 489.03, 491.08, 486.79, 487.01
12/20/13, 483.74, 490.81, 483.72, 488.34
12/19/13, 486.09, 486.09, 478.87, 483.74
12/18/13, 481.40, 487.23, 476.05, 486.91
12/17/13, 481.01, 482.81, 479.82, 481.35
12/16/13, 478.63, 483.93, 478.62, 481.07
12/13/13, 478.99, 480.11, 476.75, 477.81
12/12/13, 478.40, 481.36, 478.05, 478.70
12/11/13, 482.31, 482.31, 477.53, 478.30
12/10/13, 487.86, 487.86, 482.14, 482.42
12/09/13, 489.99, 489.99, 485.78, 487.89
12/06/13, 485.76, 491.30, 485.76, 490.29
12/05/13, 488.58, 488.58, 483.86, 484.41
12/04/13, 486.35, 489.27, 483.28, 488.89
12/03/13, 484.67, 488.26, 482.89, 487.98
12/02/13, 487.13, 488.72, 482.72, 485.15
11/29/13, 487.10, 490.19, 486.72, 487.13
11/27/13, 489.30, 489.79, 485.57, 487.16
11/26/13, 493.92, 493.92, 488.83, 489.22
11/25/13, 495.67, 496.85, 493.83, 493.88
11/22/13, 495.65, 496.81, 493.19, 495.31
11/21/13, 496.08, 498.70, 494.33, 495.87
11/20/13, 502.27, 504.08, 495.40, 495.55
11/19/13, 506.73, 506.73, 501.58, 502.58
11/18/13, 506.96, 507.81, 504.88, 506.84
11/15/13, 503.76, 507.03, 502.33, 506.91
11/14/13, 500.15, 505.55, 499.84, 503.76
11/13/13, 496.22, 499.42, 491.83, 499.38
11/12/13, 501.41, 501.41, 495.83, 498.18
11/11/13, 502.58, 504.63, 499.30, 502.04
11/08/13, 503.21, 503.21, 493.55, 502.46
11/07/13, 508.51, 510.49, 502.73, 503.56
11/06/13, 502.25, 508.29, 502.25, 508.28
11/05/13, 505.10, 508.61, 501.73, 501.75
11/04/13, 505.33, 506.59, 501.35, 505.55
11/01/13, 500.49, 506.41, 500.31, 504.65
10/31/13, 502.85, 503.44, 494.27, 499.87
10/30/13, 505.98, 509.30, 502.18, 502.72
10/29/13, 504.90, 506.97, 503.91, 505.85
10/28/13, 506.32, 508.05, 503.17, 504.86
10/25/13, 501.28, 506.69, 499.22, 506.57
10/24/13, 502.64, 503.31, 499.20, 501.46
10/23/13, 502.04, 508.22, 501.65, 502.18
10/22/13, 495.77, 504.21, 495.64, 502.46
10/21/13, 495.99, 496.62, 493.25, 495.45
10/18/13, 494.61, 497.57, 494.35, 496.05
10/17/13, 486.88, 495.34, 483.49, 494.61
10/16/13, 483.32, 487.60, 482.75, 487.60
10/15/13, 488.22, 488.22, 481.90, 482.57
10/14/13, 490.52, 490.52, 482.35, 489.03
10/11/13, 489.52, 492.44, 487.83, 491.68
10/10/13, 484.33, 490.04, 480.11, 489.72
10/09/13, 481.37, 489.21, 480.79, 483.16
10/08/13, 477.99, 484.52, 477.89, 480.89
10/07/13, 478.99, 481.75, 476.97, 477.94
10/04/13, 478.88, 481.45, 478.19, 480.00
10/03/13, 483.35, 483.35, 477.18, 478.91
10/02/13, 483.34, 485.70, 480.70, 484.80
10/01/13, 482.38, 486.16, 482.38, 484.16
09/30/13, 481.04, 483.09, 480.12, 482.29
09/27/13, 483.94, 485.69, 480.89, 482.19
09/26/13, 486.24, 487.83, 483.49, 485.37
09/25/13, 489.95, 491.97, 486.46, 486.46
09/24/13, 490.16, 491.36, 488.31, 490.06
09/23/13, 484.54, 491.94, 482.83, 490.56
09/20/13, 492.69, 492.80, 484.64, 485.33
09/19/13, 494.48, 497.98, 490.77, 492.69
09/18/13, 479.96, 496.05, 478.42, 494.12
09/17/13, 477.62, 480.33, 477.62, 479.61
09/16/13, 478.57, 484.58, 476.40, 477.32
09/13/13, 473.23, 477.71, 473.23, 476.89
09/12/13, 474.58, 478.40, 472.14, 472.64
09/11/13, 479.03, 479.25, 472.09, 474.24
09/10/13, 476.37, 479.46, 475.72, 479.41
09/09/13, 473.68, 475.98, 472.23, 475.61
09/06/13, 471.07, 476.65, 471.07, 473.37
09/05/13, 471.57, 473.24, 469.31, 470.31
09/04/13, 472.21, 473.30, 467.93, 471.86
09/03/13, 479.61, 481.70, 471.89, 472.90
08/30/13, 478.10, 480.36, 476.15, 477.87
08/29/13, 480.18, 480.38, 476.88, 477.83
08/28/13, 479.43, 482.37, 476.79, 480.87
08/27/13, 477.35, 482.04, 475.86, 479.35
08/26/13, 482.86, 483.71, 479.16, 479.26
08/23/13, 479.74, 484.11, 478.02, 482.94
08/22/13, 476.42, 480.60, 475.40, 479.22
08/21/13, 480.38, 480.38, 474.13, 475.94
08/20/13, 477.25, 485.16, 477.13, 481.14
08/19/13, 481.24, 483.23, 476.31, 477.19
08/16/13, 486.77, 486.77, 478.91, 481.68
08/15/13, 491.48, 491.48, 486.04, 486.77
08/14/13, 496.26, 496.72, 490.50, 493.26
08/13/13, 499.63, 499.90, 496.57, 497.21
08/12/13, 501.51, 501.51, 498.19, 499.75
08/09/13, 505.67, 506.43, 502.64, 503.04
08/08/13, 504.64, 506.97, 502.92, 505.67
08/07/13, 500.40, 505.13, 498.81, 504.30
08/06/13, 504.18, 504.58, 500.69, 502.17
08/05/13, 506.92, 506.99, 504.49, 504.52
08/02/13, 509.20, 509.42, 505.59, 508.47
08/01/13, 505.22, 509.49, 505.22, 509.06
07/31/13, 506.96, 507.35, 501.91, 503.97
07/30/13, 507.26, 510.43, 505.77, 507.28
07/29/13, 503.38, 507.98, 503.22, 505.78
07/26/13, 500.29, 504.51, 497.78, 504.41
07/25/13, 499.02, 502.39, 498.54, 501.44
07/24/13, 507.18, 507.29, 498.01, 499.70
07/23/13, 506.67, 509.24, 505.33, 507.50
07/22/13, 506.29, 507.76, 505.48, 506.32
07/19/13, 506.90, 508.22, 504.99, 506.22
07/18/13, 502.94, 507.61, 502.94, 506.90
07/17/13, 503.97, 505.80, 500.67, 502.38
07/16/13, 505.68, 506.24, 500.49, 503.27
07/15/13, 497.29, 506.50, 496.85, 505.73
07/12/13, 495.86, 498.46, 493.17, 498.03
07/11/13, 490.25, 496.35, 490.25, 496.05
07/10/13, 485.84, 489.22, 483.82, 488.02
07/09/13, 484.55, 487.17, 483.77, 486.32
07/08/13, 477.75, 484.17, 477.41, 483.22
07/05/13, 479.49, 479.80, 472.38, 476.94
07/03/13, 478.42, 480.36, 476.36, 479.14
07/02/13, 479.25, 482.85, 477.97, 479.95
07/01/13, 486.69, 488.90, 478.24, 479.61
06/28/13, 482.54, 488.11, 480.75, 485.90
06/27/13, 483.50, 487.47, 482.04, 482.89
06/26/13, 477.38, 483.92, 477.38, 482.86
06/25/13, 472.00, 477.89, 470.33, 476.26
06/24/13, 469.50, 474.31, 464.81, 470.89
06/21/13, 465.57, 474.30, 462.66, 471.77
06/20/13, 478.10, 478.10, 464.75, 465.57
06/19/13, 490.60, 491.19, 479.38, 479.38
06/18/13, 488.11, 491.45, 486.61, 490.82
06/17/13, 486.00, 491.05, 485.95, 487.81
06/14/13, 485.16, 488.22, 484.90, 485.33
06/13/13, 477.98, 485.38, 475.82, 484.98
06/12/13, 483.44, 485.93, 477.25, 478.04
06/11/13, 483.73, 485.93, 480.73, 482.15
06/10/13, 487.27, 487.98, 483.81, 485.37
06/07/13, 483.54, 488.15, 482.22, 486.89
06/06/13, 477.10, 483.21, 476.33, 483.17
06/05/13, 479.76, 479.76, 475.71, 477.09
06/04/13, 482.53, 483.45, 478.48, 481.33
06/03/13, 482.19, 486.02, 477.02, 482.71
05/31/13, 484.43, 491.32, 482.16, 482.16
05/30/13, 485.62, 492.92, 484.98, 485.12
05/29/13, 491.01, 491.01, 480.23, 484.95
05/28/13, 499.72, 500.54, 490.56, 492.42
05/24/13, 503.09, 503.19, 497.61, 499.21
05/23/13, 506.54, 506.54, 497.50, 504.51
05/22/13, 515.02, 519.71, 505.61, 507.46
05/21/13, 514.63, 516.86, 511.75, 515.49
05/20/13, 516.56, 517.04, 513.65, 514.70
05/17/13, 511.87, 516.80, 511.87, 516.70
05/16/13, 515.52, 515.72, 511.28, 511.87
05/15/13, 512.16, 520.06, 511.22, 516.29
05/14/13, 510.26, 515.09, 509.54, 512.83
05/13/13, 512.28, 512.34, 508.65, 510.41
05/10/13, 512.69, 513.89, 509.50, 513.71
05/09/13, 520.26, 521.01, 511.41, 512.69
05/08/13, 526.49, 526.49, 518.50, 520.26
05/07/13, 522.02, 526.49, 522.02, 526.49
05/06/13, 529.30, 529.30, 521.91, 522.02
05/03/13, 530.95, 533.74, 528.22, 529.30
05/02/13, 532.16, 532.72, 528.30, 530.95
05/01/13, 537.32, 537.32, 531.42, 532.16
04/30/13, 536.25, 537.86, 535.08, 537.32
04/29/13, 532.03, 537.24, 531.98, 536.25
04/26/13, 532.11, 534.31, 531.33, 532.03
04/25/13, 531.74, 533.73, 529.69, 532.11
04/24/13, 529.82, 533.50, 527.62, 531.74
04/23/13, 527.89, 530.07, 525.75, 529.82
04/22/13, 528.03, 529.88, 524.69, 527.89
04/19/13, 520.97, 528.13, 520.97, 528.03
04/18/13, 519.44, 521.80, 518.53, 520.97
04/17/13, 522.32, 522.32, 516.07, 519.44
04/16/13, 516.31, 522.57, 514.76, 522.32
04/15/13, 523.32, 524.35, 516.31, 516.31
04/12/13, 520.98, 524.80, 519.86, 523.32
04/11/13, 522.11, 524.65, 520.13, 522.39
04/10/13, 518.59, 523.20, 517.75, 521.25
04/09/13, 519.12, 521.18, 515.30, 517.33
04/08/13, 513.98, 518.51, 511.52, 518.25
04/05/13, 508.57, 515.61, 507.66, 514.73
04/04/13, 507.96, 513.33, 507.20, 512.04
04/03/13, 510.29, 511.91, 505.87, 507.47
04/02/13, 508.65, 511.23, 506.74, 509.16
04/01/13, 508.22, 509.33, 505.58, 507.59
03/28/13, 502.90, 509.30, 502.09, 508.40
03/27/13, 499.26, 504.06, 497.70, 502.62
03/26/13, 497.64, 501.94, 496.78, 500.93
03/25/13, 498.73, 501.34, 494.55, 496.66
03/22/13, 496.81, 499.73, 494.48, 497.36
03/21/13, 496.85, 499.64, 494.54, 496.40
03/20/13, 496.02, 499.39, 494.79, 498.09
03/19/13, 494.06, 496.33, 491.33, 494.27
03/18/13, 492.03, 495.05, 490.71, 492.22
03/15/13, 490.60, 496.98, 489.44, 495.18
03/14/13, 489.98, 492.66, 488.17, 491.79
03/13/13, 488.10, 490.99, 486.31, 490.02
03/12/13, 490.19, 491.11, 485.55, 488.05
03/11/13, 487.61, 490.95, 487.03, 490.15
03/08/13, 487.76, 489.52, 484.38, 488.48
03/07/13, 488.39, 490.52, 485.60, 486.89
03/06/13, 488.53, 490.39, 485.77, 488.20
03/05/13, 487.13, 490.41, 485.69, 488.25
03/04/13, 480.63, 487.10, 479.24, 485.78
03/01/13, 478.84, 482.57, 475.86, 481.39
02/28/13, 479.40, 482.99, 477.01, 480.41
02/27/13, 475.29, 480.72, 473.22, 478.89
02/26/13, 473.90, 477.13, 470.22, 473.91
02/25/13, 479.14, 483.07, 472.17, 472.34
02/22/13, 473.63, 478.51, 473.17, 477.91
02/21/13, 473.59, 476.83, 470.53, 472.56
02/20/13, 476.52, 479.80, 474.31, 475.63
02/19/13, 473.45, 478.18, 472.69, 476.88
02/15/13, 472.01, 473.98, 470.01, 472.38
02/14/13, 473.42, 475.20, 468.94, 471.02
02/13/13, 475.98, 478.36, 474.19, 475.61
02/12/13, 474.64, 477.09, 473.19, 476.67
02/11/13, 473.76, 475.89, 472.50, 474.83
02/08/13, 474.40, 475.25, 471.70, 474.46
02/07/13, 473.39, 476.74, 472.27, 474.53
02/06/13, 471.01, 473.73, 468.69, 473.39
02/05/13, 472.67, 475.39, 470.98, 472.52
02/04/13, 473.43, 474.43, 470.47, 471.36
02/01/13, 475.20, 476.95, 472.96, 474.53
01/31/13, 472.16, 475.18, 470.42, 474.00
01/30/13, 473.42, 475.68, 470.30, 473.05
01/29/13, 469.22, 474.00, 468.09, 472.88
01/28/13, 470.20, 471.32, 466.42, 469.25
01/25/13, 468.38, 470.82, 464.73, 470.05
01/24/13, 466.13, 469.56, 464.67, 467.27
01/23/13, 465.08, 466.53, 462.11, 465.17
01/22/13, 462.14, 466.95, 461.26, 466.36
01/18/13, 460.04, 463.10, 457.95, 462.88
01/17/13, 458.40, 461.02, 456.62, 458.60
01/16/13, 458.39, 459.93, 456.13, 457.41
01/15/13, 457.28, 459.83, 455.39, 459.37
01/14/13, 459.20, 460.56, 456.88, 458.19
01/11/13, 458.67, 461.11, 456.71, 458.96
01/10/13, 458.14, 460.09, 455.86, 458.69
01/09/13, 458.89, 459.93, 454.58, 456.97
01/08/13, 458.68, 460.82, 455.76, 458.46
01/07/13, 462.93, 463.64, 458.12, 459.37
01/04/13, 461.92, 465.85, 461.13, 464.62
01/03/13, 461.10, 463.92, 459.61, 461.57
01/02/13, 458.23, 462.74, 456.44, 461.46
12/31/12, 445.81, 453.55, 443.46, 453.09
12/28/12, 448.74, 452.21, 446.03, 446.70
12/27/12, 450.93, 453.05, 446.24, 450.98
12/26/12, 456.33, 457.60, 451.13, 452.02
12/24/12, 456.56, 457.79, 453.11, 455.95
12/21/12, 458.97, 460.54, 455.10, 457.63
12/20/12, 458.86, 461.47, 456.50, 460.14
12/19/12, 461.41, 462.17, 456.77, 458.14
12/18/12, 456.93, 462.66, 456.04, 461.34
12/17/12, 452.14, 457.88, 451.78, 457.19
12/14/12, 451.38, 453.31, 448.99, 451.10
12/13/12, 453.11, 454.99, 449.04, 451.49
12/12/12, 454.33, 457.57, 452.24, 453.43
12/11/12, 454.02, 456.73, 452.16, 454.07
12/10/12, 453.54, 455.11, 451.66, 453.51
12/07/12, 453.92, 455.74, 451.43, 453.64
12/06/12, 455.55, 457.08, 451.74, 453.47
12/05/12, 448.27, 457.32, 447.27, 454.69
12/04/12, 450.97, 452.34, 447.42, 448.30
12/03/12, 454.23, 455.30, 448.36, 451.04
11/30/12, 450.70, 454.92, 449.14, 454.12
11/29/12, 448.37, 451.33, 445.64, 449.93
11/28/12, 444.78, 448.18, 441.80, 447.67
11/27/12, 446.47, 449.52, 444.59, 446.18
11/26/12, 439.63, 448.37, 439.02, 445.88
11/23/12, 442.03, 442.82, 437.35, 440.59
11/21/12, 442.95, 444.02, 436.31, 441.05
11/20/12, 444.49, 445.32, 439.23, 442.80
11/19/12, 445.48, 446.79, 440.44, 444.11
11/16/12, 438.28, 443.89, 436.57, 443.08
11/15/12, 441.19, 444.40, 435.06, 438.05
11/14/12, 445.24, 446.58, 439.54, 441.43
11/13/12, 441.70, 449.61, 440.98, 445.83
11/12/12, 447.67, 448.40, 442.49, 444.00
11/09/12, 449.69, 452.27, 446.64, 448.11
11/08/12, 453.51, 458.39, 450.45, 451.22
11/07/12, 459.43, 460.23, 449.44, 452.30
11/06/12, 462.81, 466.12, 459.60, 462.26
11/05/12, 466.84, 468.06, 460.54, 462.43
11/02/12, 474.57, 475.94, 468.62, 469.78
11/01/12, 472.93, 480.68, 471.37, 472.93
10/31/12, 479.40, 479.40, 479.40, 479.40
10/26/12, 476.21, 477.64, 472.69, 475.49
10/25/12, 475.72, 477.60, 471.79, 475.80
10/24/12, 477.04, 479.27, 472.84, 474.10
10/23/12, 478.41, 480.11, 475.26, 477.47
10/22/12, 482.41, 483.97, 478.84, 481.74
10/19/12, 486.89, 488.26, 481.94, 483.76
10/18/12, 485.73, 488.49, 483.58, 487.36
10/17/12, 481.61, 487.69, 480.18, 485.85
10/16/12, 479.71, 482.92, 477.19, 480.41
10/15/12, 475.57, 478.76, 473.02, 478.36
10/12/12, 479.68, 481.01, 474.01, 475.48
10/11/12, 480.32, 482.74, 476.73, 478.57
10/10/12, 479.80, 481.25, 476.80, 478.33
10/09/12, 479.65, 481.98, 477.47, 479.58
10/08/12, 479.78, 482.74, 477.25, 480.37
10/05/12, 482.93, 483.93, 479.01, 479.93
10/04/12, 480.57, 484.58, 479.09, 481.48
10/03/12, 476.64, 480.45, 475.48, 478.82
10/02/12, 475.14, 477.35, 472.80, 475.95
10/01/12, 476.88, 479.16, 472.88, 474.11
09/28/12, 473.41, 476.73, 470.99, 475.75
09/27/12, 475.41, 476.96, 471.94, 473.88
09/26/12, 474.89, 479.43, 473.31, 474.96
09/25/12, 476.28, 478.54, 473.69, 474.34
09/24/12, 471.38, 476.59, 470.57, 475.60
09/21/12, 471.80, 473.08, 468.82, 471.35
09/20/12, 467.75, 472.10, 466.99, 471.02
09/19/12, 468.05, 470.72, 466.30, 468.59
09/18/12, 468.72, 470.35, 465.39, 467.68
09/17/12, 472.45, 474.10, 467.95, 469.26
09/14/12, 474.82, 476.43, 469.50, 472.13
09/13/12, 467.42, 475.73, 466.85, 475.29
09/12/12, 470.05, 470.79, 465.98, 467.89
09/11/12, 471.31, 472.33, 469.24, 469.91
09/10/12, 473.36, 473.97, 470.13, 471.23
09/07/12, 472.90, 474.50, 469.93, 471.86
09/06/12, 467.42, 473.15, 466.74, 472.53
09/05/12, 469.27, 470.31, 465.52, 466.43
09/04/12, 468.23, 470.57, 466.12, 468.78
08/31/12, 469.62, 470.69, 466.56, 468.21
08/30/12, 469.53, 470.51, 467.24, 468.45
08/29/12, 471.62, 473.35, 468.92, 470.65
08/28/12, 472.53, 474.78, 470.69, 472.86
08/27/12, 472.72, 475.26, 471.06, 473.56
08/24/12, 469.57, 473.26, 468.80, 472.50
08/23/12, 474.90, 475.33, 468.84, 470.17
08/22/12, 474.93, 477.53, 473.19, 475.13
08/21/12, 478.13, 480.53, 474.95, 475.93
08/20/12, 477.86, 479.93, 475.72, 479.01
08/17/12, 480.39, 481.49, 476.95, 478.91
08/16/12, 481.60, 483.42, 478.32, 479.82
08/15/12, 482.66, 484.36, 480.00, 481.37
08/14/12, 483.56, 485.84, 481.21, 483.54
08/13/12, 483.46, 485.00, 481.11, 482.99
08/10/12, 482.91, 485.92, 480.76, 485.14
08/09/12, 482.94, 486.14, 480.96, 483.75
08/08/12, 483.69, 486.05, 479.59, 483.19
08/07/12, 491.27, 492.13, 483.63, 484.16
08/06/12, 492.00, 494.38, 488.29, 489.29
08/03/12, 489.88, 492.46, 486.64, 491.08
08/02/12, 485.43, 488.28, 480.49, 485.60
08/01/12, 493.66, 498.84, 488.17, 489.09
07/31/12, 497.09, 498.51, 492.00, 492.62
07/30/12, 493.78, 498.18, 491.79, 496.56
07/27/12, 491.94, 496.38, 490.25, 494.40
07/26/12, 485.59, 490.87, 484.49, 489.63
07/25/12, 483.59, 485.32, 478.35, 481.08
07/24/12, 485.16, 486.54, 478.85, 481.81
07/23/12, 487.21, 489.27, 483.27, 485.87
07/20/12, 486.46, 491.42, 485.33, 489.34
07/19/12, 487.00, 489.07, 483.15, 487.98
07/18/12, 484.66, 488.13, 483.03, 487.34
07/17/12, 484.99, 487.68, 482.19, 485.55
07/16/12, 484.73, 486.79, 482.25, 484.46
07/13/12, 481.45, 486.85, 480.38, 485.67
07/12/12, 479.00, 482.60, 477.99, 480.73
07/11/12, 478.42, 482.16, 477.03, 480.71
07/10/12, 478.40, 481.32, 476.09, 478.35
07/09/12, 477.04, 479.37, 473.94, 477.25
07/06/12, 477.38, 480.51, 474.66, 478.43
07/05/12, 481.57, 483.52, 478.74, 480.41
07/03/12, 483.69, 485.83, 480.78, 482.89
07/02/12, 482.75, 486.00, 479.98, 484.50
06/29/12, 482.56, 484.13, 477.95, 481.36
06/28/12, 475.05, 478.39, 472.58, 477.96
06/27/12, 472.69, 478.64, 472.20, 477.32
06/26/12, 470.67, 473.62, 468.87, 471.75
06/25/12, 469.76, 472.30, 467.27, 470.21
06/22/12, 473.36, 474.57, 470.32, 472.06
06/21/12, 478.88, 481.16, 471.15, 471.58
06/20/12, 482.65, 483.84, 475.63, 477.47
06/19/12, 485.51, 487.49, 481.42, 483.09
06/18/12, 482.72, 485.68, 481.46, 484.02
06/15/12, 483.23, 485.18, 480.03, 483.05
06/14/12, 477.98, 481.82, 476.50, 480.79
06/13/12, 477.08, 479.60, 473.58, 477.37
06/12/12, 476.78, 478.49, 472.68, 477.75
06/11/12, 480.57, 482.44, 476.06, 476.57
06/08/12, 476.37, 480.09, 473.56, 478.48
06/07/12, 475.85, 478.90, 473.58, 476.75
06/06/12, 468.57, 473.60, 466.85, 473.29
06/05/12, 464.87, 469.61, 463.60, 467.45
06/04/12, 464.91, 467.12, 461.99, 465.78
06/01/12, 464.31, 468.36, 462.18, 464.31
05/31/12, 465.40, 470.72, 463.83, 468.04
05/30/12, 467.28, 471.01, 464.66, 465.84
05/29/12, 468.71, 470.40, 466.09, 469.45
05/25/12, 467.22, 470.23, 465.66, 467.35
05/24/12, 465.84, 469.66, 463.55, 466.91
05/23/12, 466.41, 469.23, 462.16, 465.30
05/22/12, 465.98, 470.11, 464.85, 467.90
05/21/12, 464.40, 467.44, 461.24, 465.64
05/18/12, 465.50, 468.70, 462.66, 464.16
05/17/12, 467.62, 468.63, 463.46, 464.09
05/16/12, 468.71, 470.53, 465.49, 467.28
05/15/12, 469.86, 471.97, 466.50, 467.94
05/14/12, 469.11, 472.70, 467.18, 470.23
05/11/12, 470.57, 474.61, 469.30, 472.01
05/10/12, 469.53, 473.82, 468.11, 471.79
05/09/12, 464.52, 469.85, 463.47, 467.01
05/08/12, 465.32, 468.79, 463.41, 467.40
05/07/12, 466.85, 469.29, 464.87, 467.45
05/04/12, 467.37, 471.31, 465.23, 467.88
05/03/12, 468.84, 472.53, 466.03, 467.20
05/02/12, 471.98, 473.29, 468.44, 470.01
05/01/12, 470.07, 474.79, 468.03, 472.96
04/30/12, 468.79, 471.18, 467.10, 470.53
04/27/12, 468.87, 470.83, 466.66, 469.46
04/26/12, 465.38, 469.31, 462.65, 468.01
04/25/12, 462.72, 465.96, 460.76, 464.86
04/24/12, 459.10, 463.00, 458.23, 461.70
04/23/12, 459.07, 460.13, 456.34, 458.62
04/20/12, 457.19, 461.93, 455.78, 460.75
04/19/12, 457.70, 459.00, 454.41, 456.51
04/18/12, 457.28, 460.58, 455.46, 458.06
04/17/12, 458.14, 460.18, 453.69, 458.98
04/16/12, 453.50, 458.75, 451.74, 456.24
04/13/12, 453.14, 457.48, 450.97, 452.10
04/12/12, 451.42, 454.02, 448.84, 453.39
04/11/12, 452.54, 453.64, 449.76, 451.02
04/10/12, 455.73, 455.73, 448.92, 449.84
04/09/12, 455.41, 457.57, 454.19, 455.80
04/05/12, 459.59, 461.46, 456.22, 458.75
04/04/12, 458.98, 462.85, 457.91, 461.23
04/03/12, 461.05, 462.67, 457.47, 461.27
04/02/12, 458.58, 462.84, 456.98, 461.18
03/30/12, 457.84, 460.02, 455.55, 458.93
03/29/12, 452.12, 456.46, 449.63, 456.04
03/28/12, 457.02, 458.58, 451.82, 454.18
03/27/12, 456.74, 459.96, 455.58, 458.23
